page,leaf,table,navire,date,date_republicaine,date_gregorienne,latitude,longitude,longitude_paris,latitude_dms,latitude_ref,longitude_dms,longitude_ref,obs_latitude,obs_longitude,thermometre,barometre_pouces,barometre_lignes,barometre_mm,barometre_hpa,hygrometre,vents_etat_du_ciel,points_lunaires,points_solaires,declinaison_boussole,remarque,remarque_portee,au_mouillage,alerte,notes
486,508,"6 - Routes du Géographe à la Terre d'Endracht, 1re campagne",le Géographe,1801-07-04,15 messidor an IX,1801-07-04,"-24,7411","113,3844","111,0472",24.44.28,Sud,111.2.50,Orientales,,*,"16,0",28,"3,5","765,9",1021,//,O. OSO. Grand frais ; temps couv. SO. SSE. Joli frais ; beau temps.,,,//,Mouillé à 8 heures du matin. Cette déclinaison est moyenne de cinq observations faites à bord au mouillage. Inclinaison moyenne de l'aiguille aimantée à l'Observatoire = 51° 30'.,15-17 messidor,,,
486,508,"6 - Routes du Géographe à la Terre d'Endracht, 1re campagne",le Géographe,1801-07-05,16 messidor an IX,1801-07-05,"-24,8306","113,3686","111,0314",24.49.50,Sud,111.1.53,Orientales,,,"14,3",28,"3,0","764,7",1020,//,SSE. E. Petit frais ; b. temps.,,,4° 33',Mouillé à 8 heures du matin. Cette déclinaison est moyenne de cinq observations faites à bord au mouillage. Inclinaison moyenne de l'aiguille aimantée à l'Observatoire = 51° 30'.,15-17 messidor,,,Colonne DATES (style grégorien) : symbole ⚓.
486,508,"6 - Routes du Géographe à la Terre d'Endracht, 1re campagne",le Géographe,1801-07-06,17 messidor an IX,1801-07-06,,,,,Sud,,Orientales,,,"15,0",28,"3,6","766,1",1021,//,SE. SSO. Petit frais ; b. temps.,,,//,Mouillé à 8 heures du matin. Cette déclinaison est moyenne de cinq observations faites à bord au mouillage. Inclinaison moyenne de l'aiguille aimantée à l'Observatoire = 51° 30'.,15-17 messidor,oui,,A l'ancre dans l'Est de l'île Bernier (Baie des Chiens-Marins).
486,508,"6 - Routes du Géographe à la Terre d'Endracht, 1re campagne",le Géographe,1801-07-07,18 messidor an IX,1801-07-07,,,,,Sud,,Orientales,,,"15,5",28,"4,0","767,0",1023,//,SSE. Petit frais et calme ; beau temps.,,,//,,,oui,,A l'ancre dans l'Est de l'île Bernier (Baie des Chiens-Marins).
486,508,"6 - Routes du Géographe à la Terre d'Endracht, 1re campagne",le Géographe,1801-07-08,19 messidor an IX,1801-07-08,,,,,Sud,,Orientales,,,"16,5",28,"3,5","765,9",1021,//,SSO. Foible brise ; b. temps. SSE. Bon fr. ; temps couv.,,,//,"Inclinaison moyenne de l'aiguille aiman. = 51° 37' 30"" observée à terre.",,oui,,A l'ancre dans l'Est de l'île Bernier (Baie des Chiens-Marins).
486,508,"6 - Routes du Géographe à la Terre d'Endracht, 1re campagne",le Géographe,1801-07-09,20 messidor an IX,1801-07-09,,,,,Sud,,Orientales,,,"13,8",28,"3,8","766,5",1022,//,SSE. Bon frais ; temps couv.,λ,,//,,,oui,,A l'ancre dans l'Est de l'île Bernier (Baie des Chiens-Marins).
486,508,"6 - Routes du Géographe à la Terre d'Endracht, 1re campagne",le Géographe,1801-07-10,21 messidor an IX,1801-07-10,,,,,Sud,,Orientales,,,"15,4",28,"4,0","767,0",1023,//,SSE. Petit frais ; beau temps.,A,,//,,,oui,,A l'ancre dans l'Est de l'île Bernier (Baie des Chiens-Marins).
486,508,"6 - Routes du Géographe à la Terre d'Endracht, 1re campagne",le Géographe,1801-07-11,22 messidor an IX,1801-07-11,,,,,Sud,,Orientales,,,"14,8",28,"4,0","767,0",1023,//,NNO. Petit frais ; beau temps.,●,,//,Apparcillé à 11 h. 30' du m.,,oui,,A l'ancre dans l'Est de l'île Bernier (Baie des Chiens-Marins).
486,508,"6 - Routes du Géographe à la Terre d'Endracht, 1re campagne",le Géographe,1801-07-12,23 messidor an IX,1801-07-12,"-24,8306","113,4028","111,0656",24.49.50,Sud,111.3.56,Orientales,*,*,"17,0",28,"2,0","762,5",1017,//,"NNE. N. NNE. Bon frais ; ciel couvert, pluie.",,,//,,,,,
486,508,"6 - Routes du Géographe à la Terre d'Endracht, 1re campagne",le Géographe,1801-07-13,24 messidor an IX,1801-07-13,"-24,5531","113,2678","110,9306",24.33.11,Sud,110.55.50,Orientales,*,*,"15,3",28,"0,0","758,0",1011,//,"NNE. SSO. NNE. Jolie brise, ciel couvert, grains, pluie.",,,//,,,,,
486,508,"6 - Routes du Géographe à la Terre d'Endracht, 1re campagne",le Géographe,1801-07-14,25 messidor an IX,1801-07-14,"-24,3161","113,1753","110,8381",24.18.58,Sud,110.50.17,Orientales,,,"16,0",28,"1,5","761,3",1015,//,ONO. OSO. Joli frais ; beau temps.,,,3. 35.,"Passé pour la quatrième fois le tropique du Capricorne, à 10 h. du soir.",,,,
486,508,"6 - Routes du Géographe à la Terre d'Endracht, 1re campagne",le Géographe,1801-07-15,26 messidor an IX,1801-07-15,"-22,2850","113,0811","110,7439",22.17.6,Sud,110.44.38,Orientales,,,"18,0",28,"2,5","763,6",1018,91,O. SE. Joli frais ; b. temps.,,,2. 42.,,,,,
486,508,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-16,27 messidor an IX,1801-07-16,"-21,1075","114,2053","111,8681",21.6.27,Sud,111.52.5,Orientales,,,"17,6",28,"3,5","765,9",1021,93,"SE. Joli frais ; beau temps, calme.",,,2. 33.,,,,,Points lunaires : fin de l'accolade « C. bor. ». Points solaires : accolade « Hiver austral ».
486,508,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-17,28 messidor an IX,1801-07-17,"-21,0806","114,7419","112,4047",21.4.50,Sud,112.24.17,Orientales,,,"17,0",28,"3,0","764,7",1020,91,E. SO. Petit frais ; b. temps.,D.☋,,2. 46.,En vue de l'île Rosily.,,,,Points lunaires : début de l'accolade « Constitution australe ».
486,508,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-18,29 messidor an IX,1801-07-18,"-21,3247","114,8839","112,5467",21.19.29,Sud,112.32.48,Orientales,,,"17,3",28,"2,0","762,5",1017,89,ONO. OSO. SE. NE. OSO. SO. Petit frais ; b. temps.,,,2. 53.,En vue de l'île Thévenard.,,,,
486,508,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-19,30 messidor an IX,1801-07-19,"-21,5417","114,6469","112,3097",21.32.30,Sud,112.18.35,Orientales,,*,"18,1",28,"2,0","762,5",1017,96,"OSO. SO. ESE. ENE. N. NE. OSO. Bon frais ; temps couvert, pluie.",☾,,2. 9.,En vue des îles de Rivoli.,,,,
486,508,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-20,1er thermidor an IX,1801-07-20,"-21,4789","114,1219","111,7847",21.28.44,Sud,111.47.5,Orientales,*,*,"17,3",28,"2,4","763,4",1018,//,OSO. SE. Bon frais ; temps couvert.,,,2. 53.,,,,,
486,508,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-21,2 thermidor an IX,1801-07-21,"-21,4744","114,2125","111,8753",21.28.28,Sud,111.52.31,Orientales,,,"15,0",28,"4,0","767,0",1023,72,SE. S. Joli frais ; b. temps.,,,1. 47.,,,,,
486,508,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-22,3 thermidor an IX,1801-07-22,"-21,5508","114,2956","111,9583",21.33.3,Sud,111.57.30,Orientales,,,"14,5",28,"3,7","766,3",1022,67,SSE. Joli frais ; beau temps.,,,2. 16.,En vue du cap Murat.,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-23,4 thermidor an IX,1801-07-23,"-20,1111","115,1814","112,8442",20.6.40,Sud,112.50.39,Orientales,,,"16,8",28,"3,4","765,6",1021,73,SSE. ESE. Joli frais ; beau temps.,,♌,2° 21',En vue des îles de Montebello.,,,,Colonne DÉCLINAISON : en-tête « NO. ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-24,5 thermidor an IX,1801-07-24,"-19,1467","116,0028","113,6656",19.8.48,Sud,113.39.56,Orientales,,,"17,6",28,"3,0","764,7",1020,86,SSE. ESE. Joli frais ; beau temps.,L,,1. 59.,,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-25,6 thermidor an IX,1801-07-25,"-19,2353","116,4639","114,1267",19.14.7,Sud,114.7.36,Orientales,,,"17,8",28,"2,8","764,3",1019,92,E. S. Petit frais ; b. temps.,○.P,,1. 31.,,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-26,7 thermidor an IX,1801-07-26,"-19,5047","117,3600","115,0228",19.30.17,Sud,0115.1.22,Orientales,,,"17,7",28,"2,4","763,4",1018,88,S. O. Foible brise et joli frais ; beau temps.,,,1. 54.,,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-27,8 thermidor an IX,1801-07-27,"-20,3333","117,6100","115,2728",20.20.0,Sud,115.16.22,Orientales,,,"19,0",28,"3,0","764,7",1020,88,ONO. OSO. Joli frais ; beau temps.,,,1. 21.,En vue des îles Forestier ; mis à l'ancre à 8 h. 45' matin.,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-28,9 thermidor an IX,1801-07-28,"-20,2578","117,6689","115,3317",20.15.28,Sud,115.19.54,Orientales,*,,"18,8",28,"2,6","763,8",1018,89,"SSO. ONO. Foible brise ; beau temps, ciel nuageux.",,,2. 50.,Appareillé à 10 h. 30' matin ; remis à l'ancre à 7 h. 30' soir.,,,,Points lunaires : fin de l'accolade « Constitution australe ».
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-29,10 thermidor an IX,1801-07-29,"-20,0092","118,3022","115,9650",20.0.33,Sud,115.57.54,Orientales,,,"17,7",28,"2,0","762,5",1017,80,"ENE. SSE. Petit frais ; beau temps,",♌.☊,,//,,,,,Points lunaires : début de l'accolade « Constitution boréale ».
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-30,11 thermidor an IX,1801-07-30,"-19,7161","118,6556","116,3183",19.42.58,Sud,116.19.6,Orientales,,*,"17,3",28,"1,8","762,0",1016,88,SSE. N. Petit frais. ONO. Jolie brise ; beau temps.,,,1. 39.,En vue de l'île Bedout.,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-07-31,12 thermidor an IX,1801-07-31,"-19,2408","119,5492","117,2119",19.14.27,Sud,117.12.43,Orientales,*,*,"17,4",28,"2,5","763,6",1018,86,"O. S. Joli frais ; beau temps, ciel nuageux.",,,1. 56.,,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-01,13 thermidor an IX,1801-08-01,"-19,1769","119,7303","117,3931",19.10.37,Sud,117.23.35,Orientales,*,*,"16,8",28,"2,6","763,8",1018,80,"SSO. SSE. Joli frais ; beau temps, ciel nuageux.",☽,,2. 15.,,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-02,14 thermidor an IX,1801-08-02,"-18,7383","120,5092","118,1719",18.44.18,Sud,0118.10.19,Orientales,,,"17,8",28,"3,0","764,7",1020,79,"SSE. S. Joli frais ; b. temps,",,,1. 42.,,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-03,15 thermidor an IX,1801-08-03,"-18,1092","121,4317","119,0944",18.6.33,Sud,119.5.40,Orientales,,,"18,2",28,"3,5","765,9",1021,69,S. SE. Joli frais ; b. temps.,,,2. 2.,,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-04,16 thermidor an IX,1801-08-04,"-17,4739","121,7672","119,4300",17.28.26,Sud,119.25.48,Orientales,,,"18,2",28,"3,0","764,7",1020,81,ESE. SSE. Joli frais ; beau temps.,,,1. 14.,En vue du cap Bertholet ; mis à l'ancre à 6 h. soir.,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-05,17 thermidor an IX,1801-08-05,"-16,8917","121,9003","119,5631",16.53.30,Sud,119.33.47,Orientales,,,"19,6",28,"2,6","763,8",1018,90,"ESE. NE. Joli frais ; b. temps, calme.",,,0. 42.,En vue des îles Lacepède ; appareillé à 6 h. du matin.,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-06,18 thermidor an IX,1801-08-06,"-16,0242","122,1817","119,8444",16.1.27,Sud,119.50.40,Orientales,,,"22,2",28,"2,3","763,2",1017,95,"SSO. E. Petit frais ; b. temps, calme.",λ,,0. 29.,,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-07,19 thermidor an IX,1801-08-07,"-15,6825","123,0106","120,6733",15.40.57,Sud,120.40.24,Orientales,,,"23,5",28,"2,6","763,8",1018,93,SSE. SSO. Petit frais ; beau temps.,A,,1. 36.,En vue de l'île Adèle.,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-08,20 thermidor an IX,1801-08-08,"-15,2908","123,1825","120,8453",15.17.27,Sud,120.50.43,Orientales,,,"22,6",28,"1,4","761,1",1015,92,S. SSO. Petit frais ; b. temps.,,,0. 34.,,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-09,21 thermidor an IX,1801-08-09,"-15,1417","124,0136","121,6764",15.8.30,Sud,121.40.35,Orientales,,,"21,7",28,"1,5","761,3",1015,92,O. SSO. Foible brise et calme ; beau temps.,,,0. 44.,En vue de l'archipel Bonaparte jusqu'au 17 août que nous avons fait route pour l'île Timor.,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-10,22 thermidor an IX,1801-08-10,"-15,0008","124,3075","121,9703",15.0.3,Sud,121.58.13,Orientales,,,"24,4",28,"1,8","762,0",1016,94,Calme et foible brise très-variable ; beau temps.,●,,0. 20.,,,,,Colonne DÉCLINAISON : en-tête « NE. ».
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-11,23 thermidor an IX,1801-08-11,"-14,7972","124,5542","122,2169",14.47.50,Sud,122.13.1,Orientales,,,"23,0",28,"1,8","762,0",1016,95,OSO. ONO. Petit frais ; beau temps ; calme.,,,0. 7.,Passé les nuits à l'ancre et les jours sous voiles.,23-26 thermidor,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-12,24 thermidor an IX,1801-08-12,"-14,2828","124,9386","122,6014",14.16.58,Sud,122.36.5,Orientales,,,"23,1",28,"1,5","761,3",1015,96,SSO. NO. Foible brise ; beau temps.,,,//,Passé les nuits à l'ancre et les jours sous voiles.,23-26 thermidor,,,Points lunaires : fin de l'accolade « Constitution boréale ».
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-13,25 thermidor an IX,1801-08-13,"-14,0333","125,2597","122,9225",14.2.0,Sud,122.55.21,Orientales,,,"22,3",28,"1,7","761,8",1016,94,SE. NO. Foible brise ; calme ; beau temps.,D.☊,,0. 14.,Passé les nuits à l'ancre et les jours sous voiles.,23-26 thermidor,,,Points lunaires : début de l'accolade « Constit. aust. ».
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-14,26 thermidor an IX,1801-08-14,"-13,8711","125,6942","123,3569",13.52.16,Sud,123.21.25,Orientales,,,"23,0",28,"1,7","761,8",1016,96,S. SO. Petite brise ; calme ; beau temps.,,,0. 5.,Passé les nuits à l'ancre et les jours sous voiles.,23-26 thermidor,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-15,27 thermidor an IX,1801-08-15,"-13,5831","125,5558","123,2186",13.34.59,Sud,123.13.7,Orientales,,,"22,6",28,"2,0","762,5",1017,97,S. SSE. Foible brise ; b. temps.,,,0. 26.,Appareillé à 6 h. du matin.,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-16,28 thermidor an IX,1801-08-16,"-13,4167","125,6392","123,3019",13.25.0,Sud,123.18.7,Orientales,,,"23,4",28,"2,3","763,2",1017,98,SSE. NE. Foible brise ; beau temps ; calme.,,,0. 36.,,,,,
487,509,"7 - Routes du Géographe à la Terre de Witt, 1re campagne",le Géographe,1801-08-17,29 thermidor an IX,1801-08-17,"-13,0253","125,7817","123,4444",13.1.31,Sud,123.26.40,Orientales,,*,"17,3",28,"1,6","761,6",1015,84,SE. E. Bon frais ; b. temps.,☾,,//,,,,,
488,510,"8 - Routes du Géographe, de la Nouvelle-Hollande à Timor, 1re campagne",le Géographe,1801-08-18,30 thermidor an IX,1801-08-18,"-12,3428","126,0336","123,6964",12.20.34,Sud,123.41.47,Orientales,,*,"19,2",28,"2,2","762,9",1017,85,SSE. E. Bon frais ; b. temps.,,,//,,,,,Colonne DÉCLINAISON : en-tête « NE. ». Points lunaires : accolade « Constitution australe ». Points solaires : accolade « Hiver austral ».
488,510,"8 - Routes du Géographe, de la Nouvelle-Hollande à Timor, 1re campagne",le Géographe,1801-08-19,1er fructidor an IX,1801-08-19,"-10,9981","126,6533","124,3161",10.59.53,Sud,124.18.58,Orientales,,,"20,4",28,"2,7","764,1",1019,92,SE. ESE. Bon frais ; b. temps.,,,//,,,,,
488,510,"8 - Routes du Géographe, de la Nouvelle-Hollande à Timor, 1re campagne",le Géographe,1801-08-20,2 fructidor an IX,1801-08-20,"-10,3647","124,4578","122,1206",10.21.53,Sud,0122.7.14,Orientales,,,"20,0",28,"1,5","761,3",1015,98,ESE. ENE. Joli frais ; ciel nuageux.,L,,//,,,,,
488,510,"8 - Routes du Géographe, de la Nouvelle-Hollande à Timor, 1re campagne",le Géographe,1801-08-21,3 fructidor an IX,1801-08-21,"-10,3000","123,4589","121,1217",10.18.0,Sud,0121.7.18,Orientales,*,*,"20,0",28,"1,0","760,2",1014,98,ENE. ESE. Joli frais ; beau temps.,,,//,"Mouillé dans le détroit de Simâô, à midi 45'.",,,,Colonne DATES (style grégorien) : symbole ⚓.
488,510,"8 - Routes du Géographe, de la Nouvelle-Hollande à Timor, 1re campagne",le Géographe,1801-08-22,4 fructidor an IX,1801-08-22,,,,,Sud,,Orientales,,,"19,8",28,"2,3","763,2",1017,95,S. SO. Petit frais ; b. temps.,P,,//,"Mouillé en rade de Coupang, à 10 h. du soir.",,oui,,A l'ancre dans le détroit de Simâô. Colonne DATES (style grégorien) : symbole ⚓.
488,510,9 - Premier séjour à Timor,les corvettes,1801-08-23,5 fructidor an IX,1801-08-23,"-10,1467","123,5917","121,2544",10.8.48,Sud,121.15.16,Orientales,△,△,"20,4",28,"1,7","761,8",1016,94,Calme ; beau temps.,,,0° 22',Cette déclinaison de la boussole a été observée à terre.,,,,Colonne DATES (style grégorien) : symbole ⚓. Points lunaires : accolade « Constit. austr. ». Points solaires : accolade « Hiver austral ».
488,510,9 - Premier séjour à Timor,les corvettes,1801-08-24,6 fructidor an IX,1801-08-24,,,,,Sud,,Orientales,,,"21,4",28,"1,7","761,8",1016,96,ESE. E. Foible brise ; beau temps.,○,♍,//,,,oui,,PREMIER SÉJOUR À TIMOR.
488,510,9 - Premier séjour à Timor,les corvettes,1801-08-25,7 fructidor an IX,1801-08-25,,,,,Sud,,Orientales,,,"22,5",28,"1,9","762,3",1016,88,ESE. E. Petit frais ; b. temps.,☊,,//,,,oui,,PREMIER SÉJOUR À TIMOR. Points lunaires : fin de l'accolade « Constit. austr. ».
488,510,9 - Premier séjour à Timor,les corvettes,1801-08-26,8 fructidor an IX,1801-08-26,,,,,Sud,,Orientales,,,"19,8",28,"2,1","762,7",1017,78,E. Presque calme. ESE. Joli frais ; beau temps.,♌,,//,,,oui,,PREMIER SÉJOUR À TIMOR. Points lunaires : début de l'accolade « Constitution boréale ».
488,510,9 - Premier séjour à Timor,les corvettes,1801-08-27,9 fructidor an IX,1801-08-27,,,,,Sud,,Orientales,,,"20,4",28,"2,1","762,7",1017,90,E. Petit frais ; ciel pur et serein ; calme.,,,//,,,oui,,PREMIER SÉJOUR À TIMOR.
488,510,9 - Premier séjour à Timor,les corvettes,1801-08-28,10 fructidor an IX,1801-08-28,,,,,Sud,,Orientales,,,"21,8",28,"1,0","760,2",1014,76,Calme. E. ESE. Bon frais ; petit frais ; ciel nuageux.,,,//,"A midi, il s'élève un vent violent ; d'épais nuages paroissent à l'horizon, et couvrent bientôt tout le ciel.",,oui,,PREMIER SÉJOUR À TIMOR.
488,510,9 - Premier séjour à Timor,les corvettes,1801-08-29,11 fructidor an IX,1801-08-29,,,,,Sud,,Orientales,,,"21,5",28,"1,8","762,0",1016,87,"E. Bon frais ; NNE. Petit frais ; beau temps, ciel nuageux et pommelé ; à 4 h. gr. pluie.",,,//,,,oui,,PREMIER SÉJOUR À TIMOR.
488,510,9 - Premier séjour à Timor,les corvettes,1801-08-30,12 fructidor an IX,1801-08-30,,,,,Sud,,Orientales,,,"21,5",28,"1,8","762,0",1016,85,"E. Bon frais ; ESE. SE. Petit frais ; NE. Bon frais ; beau temps, l'horizon gras.",,,//,,,oui,,PREMIER SÉJOUR À TIMOR.
488,510,9 - Premier séjour à Timor,les corvettes,1801-08-31,13 fructidor an IX,1801-08-31,,,,,Sud,,Orientales,,,"21,4",28,"1,8","762,0",1016,77,"E. Bon frais ; beau temps, ciel nuageux.",☽,,//,,,oui,,PREMIER SÉJOUR À TIMOR.
488,510,9 - Premier séjour à Timor,les corvettes,1801-09-01,14 fructidor an IX,1801-09-01,,,,,Sud,,Orientales,,,"21,4",28,"1,8","762,0",1016,87,SE. S. Petit frais ; beau temps.,,,//,,,oui,,PREMIER SÉJOUR À TIMOR.
488,510,9 - Premier séjour à Timor,les corvettes,1801-09-02,15 fructidor an IX,1801-09-02,,,,,Sud,,Orientales,,,"21,0",28,"1,0","760,2",1014,86,"SE. NO. Bon frais ; b. temps, ciel nuageux.",λ,,//,,,oui,,PREMIER SÉJOUR À TIMOR.
488,510,9 - Premier séjour à Timor,les corvettes,1801-09-03,16 fructidor an IX,1801-09-03,,,,,Sud,,Orientales,,,"21,3",28,"1,3","760,9",1014,85,E. Bon frais ; ESE. NE. Petit frais ; beau temps.,A,,//,,,oui,,PREMIER SÉJOUR À TIMOR.
488,510,9 - Premier séjour à Timor,les corvettes,1801-09-04,17 fructidor an IX,1801-09-04,,,,,Sud,,Orientales,,,"21,4",28,"2,0","762,5",1017,76,"E. Petit frais ; calme ; beau temps, ciel nuageux.",,,//,,,oui,,PREMIER SÉJOUR À TIMOR.
488,510,9 - Premier séjour à Timor,les corvettes,1801-09-05,18 fructidor an IX,1801-09-05,,,,,Sud,,Orientales,,,"21,3",28,"1,6","761,6",1015,82,E. SE. E. Petit frais ; bon fr. ; beau temps.,,,//,,,oui,,PREMIER SÉJOUR À TIMOR.
